student_id,age,gender,category,state,preferred_stream,entrance_exam,entrance_score,board_percentage,extracurricular_score,admission_probability,admission_status,scholarship_eligibility
341.0,19,other,st,punjab,management,cet,64,83.07,5,0.374,rejected,no
342.0,18,male,general,andhra pradesh,arts,cet,101,51.1,2,0.112,admitted,no
343.0,19,female,sc,sikkim,science,none,0,72.03,4,0.232,rejected,no
344.0,19,other,sc,meghalaya,law,none,0,51.46,7,0.137,rejected,no
345.0,20,female,st,chhattisgarh,nursing,none,0,51.73,7,0.139,rejected,no
346.0,18,male,sc,madhya pradesh,pharmacy,cet,42,68.95,5,0.256,rejected,no
347.0,20,male,ews,mizoram,agriculture,cet,66,87.76,0,0.318,rejected,no
348.0,20,female,ews,rajasthan,agriculture,cet,55,83.39,9,0.442,rejected,no
349.0,17,other,obc,maharashtra,science,none,0,94.97,4,0.399,rejected,no
350.0,17,male,general,gujarat,engineering,jee,94,71.42,8,0.364,rejected,no
351.0,19,male,sc,gujarat,management,none,0,58.11,0,0.058,rejected,no
352.0,17,male,sc,odisha,law,none,0,53.79,0,0.04199000000000001,rejected,no
353.0,18,female,st,tamil nadu,arts,none,0,62.29,4,0.161,rejected,no
354.0,18,male,sc,mizoram,medical,neet,236,75.13,6,0.45,admitted,no
355.0,20,male,sc,rajasthan,medical,neet,521,63.91,7,0.578,rejected,no
356.0,20,female,general,mizoram,nursing,none,0,87.95,0,0.275,rejected,no
357.0,17,other,st,madhya pradesh,medical,neet,113,82.98,6,0.424,rejected,no
358.0,20,male,obc,karnataka,nursing,cet,170,71.41,10,0.451,rejected,no
359.0,17,female,obc,madhya pradesh,commerce,cet,36,85.68,9,0.446,rejected,no
360.0,19,female,sc,andhra pradesh,medical,neet,625,73.05,5,0.678,admitted,no
361.0,20,other,general,meghalaya,pharmacy,cet,10,52.18,5,0.113,rejected,no
362.0,20,other,sc,chhattisgarh,medical,neet,634,86.87,6,0.7310099999999984,admitted,yes
363.0,17,other,obc,telangana,commerce,cet,44,83.05,0,0.269,rejected,no
364.0,20,male,obc,sikkim,medical,neet,7,76.07,3,0.248,rejected,no
365.0,17,other,obc,madhya pradesh,engineering,jee,272,57.31,6,0.345,rejected,no
366.0,19,male,general,mizoram,medical,neet,83,75.73,3,0.297,admitted,no
367.0,18,other,ews,andhra pradesh,nursing,cet,122,63.01,5,0.267,rejected,no
368.0,18,male,obc,meghalaya,medical,neet,532,98.59,7,0.7310099999999984,admitted,yes
369.0,17,male,ews,tamil nadu,science,none,0,73.26,2,0.205,rejected,no
370.0,20,male,ews,maharashtra,medical,neet,238,89.25,4,0.517,rejected,no
371.0,18,male,sc,tamil nadu,engineering,cet,177,78.58,8,0.471,admitted,yes
372.0,19,female,ews,assam,medical,neet,576,91.03,0,0.685,admitted,yes
373.0,18,female,obc,uttar pradesh,medical,neet,23,73.2,1,0.202,rejected,no
374.0,18,other,general,jharkhand,medical,neet,431,78.86,6,0.608,rejected,no
375.0,20,male,ews,andhra pradesh,law,none,0,74.13,1,0.193,rejected,no
376.0,17,male,st,mizoram,arts,none,0,97.16,0,0.342,admitted,yes
377.0,19,male,st,meghalaya,science,none,0,56.44,8,0.192,admitted,yes
378.0,19,male,ews,bihar,commerce,none,0,67.46,7,0.253,rejected,no
379.0,18,other,general,jharkhand,law,none,0,77.55,3,0.254,admitted,no
380.0,18,female,general,telangana,law,none,0,54.48,4,0.105,rejected,no
381.0,17,male,ews,chhattisgarh,medical,neet,470,92.03,9,0.7310099999999984,admitted,yes
382.0,20,male,general,arunachal pradesh,agriculture,cet,37,93.58,0,0.341,rejected,no
383.0,20,other,sc,sikkim,arts,none,0,60.39,6,0.184,rejected,no
384.0,17,female,general,nagaland,arts,none,0,97.02,3,0.395,rejected,no
385.0,17,male,obc,madhya pradesh,pharmacy,none,0,80.71,6,0.331,rejected,no
386.0,17,other,general,haryana,commerce,cet,165,79.65,10,0.507,admitted,yes
387.0,17,male,obc,tamil nadu,architecture,cet,124,67.43,5,0.3,admitted,no
388.0,20,male,ews,tamil nadu,agriculture,cet,114,78.48,6,0.392,admitted,no
389.0,20,other,obc,andhra pradesh,agriculture,none,0,62.9,0,0.093,rejected,no
390.0,17,female,ews,sikkim,commerce,none,0,51.74,6,0.121,admitted,no
391.0,19,male,ews,madhya pradesh,medical,neet,634,86.78,1,0.7310099999999984,admitted,yes
392.0,17,other,sc,himachal pradesh,medical,neet,493,97.89,9,0.7310099999999984,admitted,yes
393.0,18,male,sc,jharkhand,science,none,0,54.47,1,0.05,rejected,no
394.0,19,other,obc,madhya pradesh,architecture,cet,15,79.8,6,0.335,admitted,no
395.0,19,female,st,manipur,law,cet,155,62.79,6,0.306,rejected,no
396.0,20,other,ews,tripura,commerce,cet,198,68.74,5,0.36,admitted,no
397.0,17,other,ews,andhra pradesh,science,none,0,64.1,7,0.229,rejected,no
398.0,17,other,general,meghalaya,pharmacy,cet,108,53.39,9,0.26,rejected,no
399.0,18,other,st,arunachal pradesh,nursing,cet,84,99.33,9,0.578,rejected,no
400.0,18,female,general,andhra pradesh,computer applications,none,0,78.69,0,0.208,rejected,no
401.0,20,male,sc,haryana,commerce,cet,25,78.13,4,0.293,admitted,no
402.0,20,female,general,rajasthan,pharmacy,cet,97,78.89,8,0.42,admitted,yes
403.0,18,female,sc,himachal pradesh,pharmacy,cet,6,54.16,4,0.106,rejected,no
404.0,20,other,ews,jharkhand,computer applications,cet,4,69.78,9,0.309,rejected,no
405.0,18,male,ews,telangana,arts,cet,29,96.23,5,0.446,rejected,no
406.0,19,other,st,haryana,arts,none,0,77.54,0,0.2,rejected,no
407.0,18,female,sc,punjab,law,none,0,69.91,1,0.162,rejected,no
408.0,17,other,st,sikkim,science,none,0,60.64,9,0.24,rejected,no
409.0,20,female,general,mizoram,agriculture,none,0,62.38,2,0.126,admitted,no
410.0,17,female,st,uttar pradesh,arts,none,0,90.23,0,0.292,admitted,yes
411.0,17,male,st,uttar pradesh,agriculture,cet,52,82.01,6,0.376,rejected,no
412.0,17,other,general,arunachal pradesh,arts,cet,124,66.42,2,0.239,admitted,no
413.0,18,male,st,chhattisgarh,management,cet,75,94.89,3,0.43,rejected,no
414.0,17,male,obc,karnataka,management,none,0,51.0,10,0.188,rejected,no
415.0,17,female,sc,nagaland,computer applications,cet,151,88.12,3,0.432,rejected,no
416.0,19,male,ews,haryana,management,none,0,76.51,1,0.21,admitted,no
417.0,20,other,obc,mizoram,management,none,0,94.73,7,0.451,rejected,no
418.0,17,female,ews,telangana,commerce,cet,193,93.79,1,0.466,admitted,yes
419.0,18,male,sc,andhra pradesh,engineering,jee,242,65.96,6,0.387,rejected,no
420.0,19,male,sc,tamil nadu,nursing,none,0,51.74,8,0.157,rejected,no
421.0,20,male,general,madhya pradesh,agriculture,cet,147,93.59,10,0.597,admitted,yes
422.0,19,female,general,telangana,commerce,none,0,91.33,10,0.481,admitted,yes
423.0,20,female,obc,nagaland,engineering,cet,114,58.0,10,0.316,rejected,no
424.0,19,male,ews,arunachal pradesh,nursing,none,0,76.66,10,0.375,rejected,no
425.0,18,other,obc,telangana,engineering,cet,187,68.77,8,0.407,admitted,yes
426.0,17,female,obc,arunachal pradesh,engineering,jee,64,86.36,0,0.307,rejected,no
427.0,20,female,ews,gujarat,nursing,none,0,93.51,7,0.443,rejected,no
428.0,20,female,obc,manipur,management,cet,146,81.23,7,0.452,admitted,no
429.0,17,female,ews,telangana,architecture,cet,177,97.48,8,0.609,rejected,no
430.0,19,male,general,chhattisgarh,architecture,cet,169,52.58,0,0.132,rejected,no
431.0,17,other,general,maharashtra,management,cet,58,69.86,10,0.364,rejected,no
432.0,19,male,general,assam,architecture,cet,6,67.45,7,0.257,admitted,no
433.0,20,male,general,himachal pradesh,management,none,0,62.72,1,0.11,rejected,no
434.0,17,female,st,gujarat,computer applications,cet,175,68.09,9,0.412,admitted,yes
435.0,18,other,general,kerala,science,none,0,56.36,6,0.155,rejected,no
436.0,17,other,st,odisha,architecture,none,0,75.09,2,0.218,rejected,no
437.0,19,male,sc,odisha,commerce,none,0,66.05,4,0.189,rejected,no
438.0,20,female,obc,nagaland,architecture,none,0,79.48,4,0.286,admitted,no
439.0,17,female,general,andhra pradesh,science,none,0,71.32,0,0.154,rejected,no
440.0,18,male,general,rajasthan,agriculture,cet,172,50.44,2,0.153,rejected,no
441.0,20,other,general,mizoram,commerce,none,0,76.43,9,0.355,rejected,no
442.0,18,male,sc,arunachal pradesh,science,none,0,77.57,2,0.236,rejected,no
443.0,17,male,ews,tripura,medical,neet,456,92.23,1,0.631,rejected,no
444.0,18,male,sc,punjab,pharmacy,cet,162,64.45,10,0.395,rejected,no
445.0,19,other,st,nagaland,arts,none,0,87.1,0,0.269,rejected,no
446.0,19,male,obc,madhya pradesh,management,none,0,93.8,1,0.336,admitted,yes
447.0,18,other,general,rajasthan,law,none,0,84.55,6,0.359,admitted,no
448.0,20,other,obc,himachal pradesh,commerce,none,0,55.57,6,0.149,rejected,no
449.0,19,male,sc,odisha,commerce,none,0,71.01,4,0.225,rejected,no
450.0,18,male,ews,meghalaya,science,none,0,70.01,0,0.145,rejected,no
451.0,20,other,obc,meghalaya,management,none,0,62.49,7,0.217,rejected,no
452.0,20,male,ews,rajasthan,medical,neet,386,66.97,5,0.473,rejected,no
453.0,18,female,st,chhattisgarh,agriculture,cet,118,85.04,8,0.479,rejected,no
454.0,17,other,obc,assam,commerce,none,0,68.89,8,0.282,rejected,no
455.0,19,male,st,manipur,engineering,jee,74,60.04,10,0.304,admitted,yes
456.0,19,female,st,rajasthan,architecture,cet,140,89.89,0,0.383,rejected,no
457.0,17,female,st,gujarat,management,cet,161,69.38,4,0.321,rejected,no
458.0,19,female,ews,manipur,architecture,cet,154,71.29,3,0.312,rejected,no
459.0,20,other,st,tripura,arts,none,0,54.2,7,0.157,rejected,no
460.0,17,female,general,mizoram,science,none,0,89.38,1,0.304,rejected,no
461.0,19,male,obc,assam,agriculture,cet,5,54.23,10,0.215,admitted,yes
462.0,17,other,ews,tamil nadu,law,cet,10,78.59,6,0.323,rejected,no
463.0,19,female,obc,uttar pradesh,law,none,0,87.98,2,0.312,rejected,no
464.0,18,male,sc,odisha,science,cet,168,56.25,10,0.34,admitted,yes
465.0,17,female,sc,meghalaya,computer applications,none,0,65.13,8,0.255,rejected,no
466.0,20,male,sc,meghalaya,nursing,cet,49,99.45,2,0.428,admitted,yes
467.0,17,female,ews,mizoram,architecture,cet,127,72.31,5,0.338,rejected,no
468.0,19,other,sc,himachal pradesh,management,none,0,78.94,1,0.228,admitted,no
469.0,17,male,general,mizoram,management,none,0,93.2,5,0.404,rejected,no
470.0,20,other,obc,maharashtra,science,none,0,95.0,2,0.363,admitted,yes
471.0,19,other,st,rajasthan,law,none,0,67.05,2,0.16,rejected,no
472.0,20,other,st,sikkim,commerce,none,0,92.12,0,0.305,admitted,yes
473.0,18,female,st,odisha,arts,none,0,66.24,4,0.19,rejected,no
474.0,18,male,st,uttar pradesh,agriculture,none,0,90.39,2,0.329,admitted,yes
475.0,19,male,obc,kerala,computer applications,cet,187,89.77,0,0.414,rejected,no
476.0,20,other,general,punjab,pharmacy,cet,103,79.02,4,0.352,admitted,no
477.0,20,female,ews,himachal pradesh,medical,neet,216,82.48,8,0.526,rejected,no
478.0,17,female,sc,rajasthan,arts,cet,191,78.48,1,0.353,admitted,no
479.0,19,other,st,gujarat,management,none,0,55.49,0,0.04199000000000001,rejected,no
480.0,17,other,ews,odisha,architecture,cet,20,71.94,0,0.172,rejected,no
481.0,18,other,general,andhra pradesh,pharmacy,none,0,56.01,4,0.116,rejected,no
482.0,20,other,ews,punjab,arts,none,0,52.69,5,0.11,rejected,no
483.0,18,other,obc,haryana,nursing,cet,96,74.64,0,0.243,rejected,no
484.0,20,male,st,gujarat,agriculture,cet,136,63.23,3,0.242,rejected,no
485.0,18,male,obc,himachal pradesh,architecture,cet,5,67.51,1,0.148,rejected,no
486.0,17,male,general,kerala,agriculture,cet,75,81.35,9,0.441,rejected,no
487.0,18,female,ews,bihar,science,none,0,73.29,7,0.296,rejected,no
488.0,19,female,obc,manipur,medical,neet,65,78.34,5,0.34,rejected,no
489.0,20,other,general,bihar,management,none,0,83.66,4,0.317,rejected,no
490.0,19,other,general,manipur,management,none,0,83.47,5,0.333,admitted,no
491.0,20,other,ews,jharkhand,science,none,0,84.49,9,0.413,rejected,no
492.0,20,male,ews,meghalaya,agriculture,none,0,72.76,9,0.328,rejected,no
493.0,20,other,st,bihar,management,cet,165,85.39,6,0.477,rejected,no
494.0,19,other,st,uttar pradesh,science,none,0,63.38,3,0.151,admitted,no
495.0,18,other,st,andhra pradesh,architecture,cet,86,88.18,4,0.407,admitted,yes
496.0,18,female,ews,tamil nadu,agriculture,cet,115,89.72,5,0.456,admitted,yes
497.0,17,other,general,jharkhand,computer applications,cet,189,94.83,7,0.579,admitted,yes
498.0,18,female,general,sikkim,law,cet,198,97.18,5,0.566,admitted,yes
499.0,20,male,st,meghalaya,computer applications,none,0,76.03,8,0.334,admitted,yes
500.0,18,female,ews,sikkim,commerce,none,0,76.64,0,0.193,rejected,no
501.0,17,male,sc,manipur,nursing,cet,8,68.95,4,0.215,rejected,no
502.0,19,other,ews,rajasthan,nursing,cet,143,88.87,3,0.433,rejected,no
503.0,20,male,sc,nagaland,commerce,none,0,63.47,5,0.188,rejected,no
504.0,20,male,st,nagaland,management,cet,5,81.97,7,0.362,rejected,no
505.0,18,female,sc,manipur,nursing,cet,129,78.07,6,0.399,rejected,no
506.0,18,female,ews,gujarat,commerce,none,0,64.0,10,0.283,rejected,no
507.0,19,female,st,tamil nadu,management,cet,196,62.94,4,0.298,admitted,no
508.0,17,male,sc,tamil nadu,pharmacy,cet,98,58.04,6,0.233,admitted,no
509.0,18,female,obc,odisha,law,none,0,86.67,7,0.393,admitted,yes
510.0,17,other,obc,haryana,architecture,cet,131,91.13,0,0.386,rejected,no
511.0,20,male,general,karnataka,law,none,0,59.09,0,0.066,rejected,no
512.0,19,other,general,odisha,management,none,0,95.4,5,0.42,admitted,yes
513.0,20,male,sc,chhattisgarh,nursing,none,0,60.31,9,0.238,rejected,no
514.0,20,male,general,assam,science,none,0,55.34,2,0.075,rejected,no
515.0,20,other,sc,karnataka,science,cet,12,93.9,6,0.435,rejected,no
516.0,17,male,general,manipur,architecture,cet,4,96.15,4,0.41,admitted,yes
517.0,20,female,general,telangana,nursing,none,0,58.21,4,0.132,rejected,no
518.0,17,female,st,himachal pradesh,agriculture,cet,6,58.91,10,0.25,rejected,no
519.0,18,female,general,goa,arts,none,0,64.64,8,0.251,admitted,yes
520.0,19,female,obc,odisha,computer applications,none,0,53.02,9,0.185,rejected,no
521.0,18,female,general,tamil nadu,agriculture,cet,124,70.97,1,0.253,rejected,no
522.0,17,other,general,tamil nadu,commerce,none,0,85.93,3,0.315,rejected,no
523.0,17,female,obc,mizoram,medical,neet,539,54.21,10,0.575,admitted,yes
524.0,20,female,general,andhra pradesh,nursing,cet,107,65.05,9,0.344,rejected,no
525.0,18,other,general,mizoram,medical,neet,547,67.86,4,0.57,admitted,no
526.0,18,female,st,assam,engineering,jee,51,97.08,0,0.376,rejected,no
527.0,20,other,general,rajasthan,commerce,cet,42,87.25,0,0.298,admitted,yes
528.0,17,other,ews,tripura,computer applications,cet,26,68.44,9,0.314,rejected,no
529.0,20,other,sc,meghalaya,management,none,0,60.32,8,0.22,admitted,yes
530.0,20,female,sc,gujarat,commerce,none,0,93.46,7,0.442,admitted,yes
531.0,19,female,ews,haryana,management,none,0,64.25,10,0.285,rejected,no
532.0,17,male,st,punjab,nursing,cet,110,81.24,10,0.482,rejected,no
533.0,17,male,sc,punjab,engineering,jee,109,84.57,8,0.469,admitted,yes
534.0,18,male,ews,sikkim,agriculture,cet,65,89.46,4,0.402,admitted,yes
535.0,19,female,sc,assam,architecture,cet,125,80.88,7,0.435,rejected,no
536.0,17,male,st,punjab,agriculture,cet,146,70.09,6,0.353,admitted,no
537.0,18,male,ews,tripura,engineering,jee,153,57.44,5,0.247,rejected,no
538.0,17,female,st,andhra pradesh,commerce,none,0,59.99,9,0.235,rejected,no
539.0,19,female,sc,kerala,arts,cet,163,79.34,7,0.449,rejected,no
540.0,17,male,st,punjab,computer applications,cet,161,74.28,6,0.393,rejected,no
541.0,19,female,st,maharashtra,management,cet,88,69.11,1,0.216,admitted,no
542.0,17,female,ews,uttar pradesh,commerce,none,0,76.62,2,0.229,rejected,no
543.0,17,male,st,nagaland,science,cet,44,92.94,7,0.468,admitted,yes
544.0,17,male,obc,jharkhand,law,none,0,52.12,7,0.142,rejected,no
545.0,20,male,general,mizoram,medical,neet,496,56.87,10,0.565,admitted,yes
546.0,17,other,st,odisha,agriculture,cet,117,50.44,2,0.115,rejected,no
547.0,18,male,sc,rajasthan,computer applications,cet,72,65.99,0,0.164,rejected,no
548.0,19,male,sc,haryana,management,none,0,58.33,2,0.096,rejected,no
549.0,19,male,ews,telangana,law,none,0,63.94,8,0.246,rejected,no
550.0,19,female,general,uttar pradesh,architecture,none,0,53.77,1,0.045,rejected,no
551.0,20,other,general,goa,commerce,none,0,67.23,8,0.27,rejected,no
552.0,18,male,st,goa,medical,neet,634,70.0,1,0.607,admitted,no
553.0,20,other,ews,karnataka,science,none,0,96.3,10,0.517,admitted,yes
554.0,18,male,ews,haryana,pharmacy,cet,104,78.55,3,0.331,rejected,no
555.0,20,female,ews,chhattisgarh,nursing,none,0,92.26,5,0.397,rejected,no
556.0,19,male,ews,chhattisgarh,medical,neet,141,81.2,8,0.466,admitted,yes
557.0,19,male,st,odisha,commerce,none,0,72.34,1,0.18,rejected,no
558.0,20,female,ews,tripura,engineering,jee,222,94.57,7,0.6,rejected,no
559.0,20,female,obc,assam,law,none,0,88.64,6,0.389,rejected,no
560.0,20,other,st,manipur,nursing,cet,92,51.37,5,0.162,rejected,no
561.0,19,female,general,haryana,engineering,jee,36,61.01,6,0.213,admitted,no
562.0,17,male,sc,gujarat,architecture,none,0,99.53,9,0.526,admitted,yes
563.0,18,female,obc,manipur,medical,neet,472,88.48,4,0.669,rejected,no
564.0,17,other,ews,bihar,engineering,cet,3,70.64,3,0.206,rejected,no
565.0,20,female,sc,assam,pharmacy,none,0,79.58,7,0.341,admitted,no
566.0,17,female,obc,tamil nadu,law,none,0,88.58,2,0.316,admitted,yes
567.0,17,female,sc,kerala,agriculture,none,0,69.6,0,0.142,rejected,no
568.0,17,female,general,arunachal pradesh,commerce,cet,134,52.22,8,0.251,rejected,no
569.0,19,other,general,tamil nadu,architecture,cet,129,80.87,10,0.492,admitted,yes
570.0,19,female,sc,mizoram,medical,neet,487,55.82,7,0.497,admitted,no
571.0,20,female,st,punjab,pharmacy,cet,157,62.12,8,0.338,rejected,no
572.0,18,female,sc,meghalaya,computer applications,none,0,75.96,3,0.243,rejected,no
573.0,18,female,general,madhya pradesh,arts,none,0,89.84,0,0.289,rejected,no
574.0,17,other,st,rajasthan,medical,neet,23,61.23,10,0.278,admitted,yes
575.0,17,other,general,himachal pradesh,pharmacy,cet,125,59.62,2,0.19,admitted,no
576.0,18,other,ews,nagaland,medical,neet,466,71.24,8,0.613,rejected,no
577.0,20,female,general,tamil nadu,architecture,none,0,56.83,6,0.158,rejected,no
578.0,19,other,general,sikkim,science,none,0,62.5,2,0.127,rejected,no
579.0,20,male,sc,manipur,architecture,none,0,65.03,1,0.127,rejected,no
580.0,17,male,ews,andhra pradesh,management,cet,36,89.03,5,0.398,rejected,no
581.0,17,male,st,andhra pradesh,nursing,cet,191,83.16,6,0.478,admitted,no
582.0,20,female,st,kerala,science,none,0,68.1,2,0.167,admitted,no
583.0,17,other,general,nagaland,nursing,none,0,97.32,4,0.416,rejected,no
584.0,17,male,ews,assam,commerce,none,0,63.8,2,0.136,rejected,no
585.0,18,male,general,karnataka,medical,neet,363,75.4,9,0.592,admitted,yes
586.0,20,female,obc,karnataka,agriculture,cet,143,80.96,10,0.502,admitted,yes
587.0,19,other,st,kerala,pharmacy,cet,81,97.78,5,0.492,admitted,yes
588.0,17,male,st,manipur,pharmacy,none,0,92.76,6,0.419,admitted,yes
589.0,20,other,st,haryana,commerce,none,0,68.69,2,0.172,rejected,no
590.0,20,male,st,meghalaya,science,cet,122,75.07,1,0.282,rejected,no
591.0,20,male,ews,kerala,engineering,cet,188,72.84,5,0.383,admitted,no
592.0,20,female,sc,tripura,agriculture,cet,1,65.25,1,0.129,rejected,no
593.0,17,other,ews,himachal pradesh,engineering,jee,207,74.05,10,0.495,admitted,yes
594.0,20,other,general,telangana,pharmacy,cet,155,54.45,4,0.209,rejected,no
595.0,18,male,general,uttar pradesh,commerce,none,0,52.73,7,0.146,rejected,no
596.0,20,male,general,himachal pradesh,agriculture,cet,103,53.45,3,0.148,rejected,no
597.0,19,female,obc,karnataka,management,none,0,56.78,10,0.23,rejected,no
598.0,20,female,general,odisha,engineering,jee,250,64.2,10,0.453,admitted,yes
599.0,19,male,ews,kerala,medical,neet,286,81.97,0,0.424,rejected,no
600.0,19,female,sc,odisha,medical,neet,615,92.06,8,0.7310099999999984,admitted,yes
601.0,19,male,sc,gujarat,management,none,0,89.05,2,0.319,rejected,no
602.0,20,other,st,tripura,medical,neet,244,66.32,10,0.464,admitted,yes
603.0,19,male,obc,odisha,science,none,0,52.17,2,0.052,rejected,no
604.0,17,female,sc,assam,law,none,0,52.72,10,0.201,rejected,no
605.0,20,female,general,gujarat,science,none,0,89.89,3,0.344,rejected,no
606.0,19,male,st,mizoram,arts,none,0,93.59,8,0.461,admitted,yes
607.0,18,female,ews,haryana,commerce,cet,108,96.59,5,0.501,rejected,no
608.0,19,male,general,karnataka,arts,none,0,98.32,6,0.459,admitted,yes
609.0,20,female,general,mizoram,engineering,jee,40,92.44,3,0.389,rejected,no
610.0,20,female,general,jharkhand,arts,none,0,67.75,4,0.201,rejected,no
611.0,20,male,st,telangana,pharmacy,none,0,73.73,10,0.353,admitted,yes
